model,device,batch,context_length,baseline,tp,footprint_gb,sparsity_fraction,tpot_p50_ms,tpot_p99_ms,status,wall_s
mistralai/Mistral-7B-v0.1,blackwell,4,32768,Dense,1,31.7,1.0,39.10332352515259,39.10332352515259,OK,94.3
mistralai/Mistral-7B-v0.1,blackwell,4,32768,Sparse,1,31.7,0.1,18.96738752515259,18.96738752515259,OK,93.3
mistralai/Mistral-7B-v0.1,blackwell,2,1048576,Dense,1,289.4,1.0,374.62991552515257,374.62991552515257,OK,153.1
mistralai/Mistral-7B-v0.1,blackwell,4,65536,Dense,1,48.8,1.0,61.45109952515259,61.45109952515259,OK,100.3
mistralai/Mistral-7B-v0.1,blackwell,4,65536,Sparse,1,48.8,0.1,21.211995525152584,21.211995525152584,OK,100.4
mistralai/Mistral-7B-v0.1,blackwell,2,1048576,Sparse,1,289.4,0.1,52.53685952515258,52.53685952515258,OK,159.0
mistralai/Mistral-7B-v0.1,blackwell,4,131072,Dense,1,83.2,1.0,106.2121875251526,106.2121875251526,OK,101.3
mistralai/Mistral-7B-v0.1,blackwell,4,131072,Sparse,1,83.2,0.1,25.668443525152586,25.668443525152586,OK,98.0
mistralai/Mistral-7B-v0.1,blackwell,8,4096,Sparse,1,18.8,0.1,17.282523525152584,17.282523525152584,OK,32.9
mistralai/Mistral-7B-v0.1,blackwell,8,4096,Dense,1,18.8,1.0,22.312411525152584,22.312411525152584,OK,38.4
mistralai/Mistral-7B-v0.1,blackwell,8,8192,Dense,1,23.1,1.0,27.899355525152586,27.899355525152586,OK,41.7
mistralai/Mistral-7B-v0.1,blackwell,8,8192,Sparse,1,23.1,0.1,17.872347525152588,17.872347525152588,OK,43.7
mistralai/Mistral-7B-v0.1,blackwell,4,262144,Dense,1,151.9,1.0,195.66882752515258,195.66882752515258,OK,114.1
mistralai/Mistral-7B-v0.1,blackwell,4,262144,Sparse,1,151.9,0.1,34.630491525152586,34.630491525152586,OK,116.0
mistralai/Mistral-7B-v0.1,blackwell,4,524288,Dense,1,289.4,1.0,374.6476435251526,374.6476435251526,OK,127.7
mistralai/Mistral-7B-v0.1,blackwell,4,524288,Sparse,1,289.4,0.1,52.521819525152594,52.521819525152594,OK,128.7
mistralai/Mistral-7B-v0.1,blackwell,8,16384,Dense,1,31.7,1.0,39.08962752515259,39.08962752515259,OK,65.0
mistralai/Mistral-7B-v0.1,blackwell,8,16384,Sparse,1,31.7,0.1,18.98645952515259,18.98645952515259,OK,68.7
mistralai/Mistral-7B-v0.1,blackwell,8,32768,Sparse,1,48.8,0.1,21.198299525152585,21.198299525152585,OK,92.7
mistralai/Mistral-7B-v0.1,blackwell,8,32768,Dense,1,48.8,1.0,61.45378752515259,61.45378752515259,OK,95.0
mistralai/Mistral-7B-v0.1,blackwell,8,65536,Dense,1,83.2,1.0,106.1984915251526,106.1984915251526,OK,98.0
mistralai/Mistral-7B-v0.1,blackwell,8,65536,Sparse,1,83.2,0.1,25.67113152515259,25.67113152515259,OK,92.6
mistralai/Mistral-7B-v0.1,blackwell,8,131072,Dense,1,151.9,1.0,195.67151552515256,195.67151552515256,OK,100.5
mistralai/Mistral-7B-v0.1,blackwell,4,1048576,Dense,2,564.2,1.0,372.6446620118687,372.6446620118687,OK,170.2
mistralai/Mistral-7B-v0.1,blackwell,8,131072,Sparse,1,151.9,0.1,34.64956352515259,34.64956352515259,OK,93.5
mistralai/Mistral-7B-v0.1,blackwell,4,1048576,Sparse,2,564.2,0.1,50.535222011868726,50.535222011868726,OK,173.7
mistralai/Mistral-7B-v0.1,blackwell,8,262144,Dense,1,289.4,1.0,374.6339475251526,374.6339475251526,OK,107.8
mistralai/Mistral-7B-v0.1,blackwell,16,4096,Dense,1,23.1,1.0,27.955889219697298,27.955889219697298,OK,37.7
mistralai/Mistral-7B-v0.1,blackwell,16,4096,Sparse,1,23.1,0.1,17.8961132196973,17.8961132196973,OK,38.2
mistralai/Mistral-7B-v0.1,blackwell,8,262144,Sparse,1,289.4,0.1,52.54089152515259,52.54089152515259,OK,120.0
mistralai/Mistral-7B-v0.1,blackwell,16,8192,Sparse,1,31.7,0.1,19.010225219697297,19.010225219697297,OK,45.2
mistralai/Mistral-7B-v0.1,blackwell,16,8192,Dense,1,31.7,1.0,39.12977721969731,39.12977721969731,OK,46.7
mistralai/Mistral-7B-v0.1,blackwell,8,524288,Dense,2,564.2,1.0,372.6473500118687,372.6473500118687,OK,129.1
mistralai/Mistral-7B-v0.1,blackwell,8,524288,Sparse,2,564.2,0.1,50.52971801186874,50.52971801186874,OK,129.5
mistralai/Mistral-7B-v0.1,blackwell,16,16384,Dense,1,48.8,1.0,61.51032121969731,61.51032121969731,OK,70.1
mistralai/Mistral-7B-v0.1,blackwell,16,16384,Sparse,1,48.8,0.1,21.238449219697294,21.238449219697294,OK,66.0
mistralai/Mistral-7B-v0.1,blackwell,16,32768,Dense,1,83.2,1.0,106.2386412196973,106.2386412196973,OK,94.7
mistralai/Mistral-7B-v0.1,blackwell,16,32768,Sparse,1,83.2,0.1,25.694897219697296,25.694897219697296,OK,95.2
mistralai/Mistral-7B-v0.1,blackwell,16,65536,Dense,1,151.9,1.0,195.72804921969728,195.72804921969728,OK,101.5
mistralai/Mistral-7B-v0.1,blackwell,8,1048576,Sparse,4,1114.0,0.1,49.03041708095236,49.03041708095236,OK,164.6
mistralai/Mistral-7B-v0.1,blackwell,8,1048576,Dense,4,1114.0,1.0,371.1521450809524,371.1521450809524,OK,168.5
mistralai/Mistral-7B-v0.1,blackwell,16,65536,Sparse,1,151.9,0.1,34.673329219697294,34.673329219697294,OK,96.2
mistralai/Mistral-7B-v0.1,blackwell,16,131072,Dense,1,289.4,1.0,374.6740972196973,374.6740972196973,OK,106.1
mistralai/Mistral-7B-v0.1,blackwell,16,131072,Sparse,1,289.4,0.1,52.5646572196973,52.5646572196973,OK,109.1
mistralai/Mistral-7B-v0.1,blackwell,32,4096,Dense,1,31.7,1.0,37.287501570413994,42.51044388471695,OK,36.2
mistralai/Mistral-7B-v0.1,blackwell,16,262144,Dense,2,564.2,1.0,372.6966313922165,372.6966313922165,OK,111.8
mistralai/Mistral-7B-v0.1,blackwell,16,262144,Sparse,2,564.2,0.1,50.570807392216466,50.570807392216466,OK,110.0
mistralai/Mistral-7B-v0.1,blackwell,32,4096,Sparse,1,31.7,0.1,18.838949570413998,22.34173988471695,OK,40.0
mistralai/Mistral-7B-v0.1,blackwell,32,8192,Dense,1,48.8,1.0,57.734733570413994,64.89098788471695,OK,49.8
mistralai/Mistral-7B-v0.1,blackwell,32,8192,Sparse,1,48.8,0.1,20.91971757041399,24.635499884716943,OK,50.7
mistralai/Mistral-7B-v0.1,blackwell,16,524288,Dense,4,1114.0,1.0,371.1868141038501,371.1868141038501,OK,129.5
mistralai/Mistral-7B-v0.1,blackwell,16,524288,Sparse,4,1114.0,0.1,49.06099010385019,49.06099010385019,OK,125.2
mistralai/Mistral-7B-v0.1,blackwell,32,16384,Dense,1,83.2,1.0,100.726853570414,109.61471046108078,OK,65.7
mistralai/Mistral-7B-v0.1,blackwell,32,16384,Sparse,1,83.2,0.1,25.032269570413995,29.108331884716947,OK,65.6
mistralai/Mistral-7B-v0.1,blackwell,32,32768,Dense,1,151.9,1.0,188.81249856548064,199.0924914561474,OK,96.1
mistralai/Mistral-7B-v0.1,blackwell,32,32768,Sparse,1,151.9,0.1,33.15873357041399,37.98845988471695,OK,95.4
mistralai/Mistral-7B-v0.1,blackwell,32,65536,Dense,1,289.4,1.0,371.9535225654805,378.0385394561473,OK,95.7
mistralai/Mistral-7B-v0.1,blackwell,32,65536,Sparse,1,289.4,0.1,49.52634957041399,55.89617188471695,OK,97.4
mistralai/Mistral-7B-v0.1,blackwell,16,1048576,Dense,8,2213.5,1.0,371.3384137217438,371.3384137217438,OK,167.9
mistralai/Mistral-7B-v0.1,blackwell,32,131072,Dense,2,564.2,1.0,367.1838181370403,375.6700707250503,OK,100.0
mistralai/Mistral-7B-v0.1,blackwell,16,1048576,Sparse,8,2213.5,0.1,49.21668572174389,49.21668572174389,OK,168.3
mistralai/Mistral-7B-v0.1,blackwell,32,131072,Sparse,2,564.2,0.1,47.30215382954291,53.56055076263984,OK,99.0
mistralai/Mistral-7B-v0.1,blackwell,64,4096,Dense,1,48.8,1.0,63.116438854958396,68.33938116926134,OK,40.5
mistralai/Mistral-7B-v0.1,blackwell,32,262144,Dense,4,1114.0,1.0,362.8672681464696,373.8538541482963,OK,109.1
mistralai/Mistral-7B-v0.1,blackwell,64,4096,Sparse,1,48.8,0.1,23.97142400362924,31.30059096868098,OK,43.9
mistralai/Mistral-7B-v0.1,blackwell,32,262144,Sparse,4,1114.0,0.1,45.214282897423956,51.73618415497514,OK,109.5
mistralai/Mistral-7B-v0.1,blackwell,64,8192,Dense,1,83.2,1.0,109.80137582421814,109.80137582421814,OK,54.5
mistralai/Mistral-7B-v0.1,blackwell,64,8192,Sparse,1,83.2,0.1,28.07384097288899,35.83943451430455,OK,51.7
mistralai/Mistral-7B-v0.1,blackwell,32,524288,Dense,8,2213.5,1.0,365.7962158768259,374.01600556826895,OK,131.0
mistralai/Mistral-7B-v0.1,blackwell,32,524288,Sparse,8,2213.5,0.1,45.33907703512937,51.888071274749905,OK,128.2
mistralai/Mistral-7B-v0.1,blackwell,64,16384,Dense,1,151.9,1.0,199.26948431394368,199.26948431394368,OK,78.3
mistralai/Mistral-7B-v0.1,blackwell,64,16384,Sparse,1,151.9,0.1,36.34893697288899,41.485529623637774,OK,82.4
mistralai/Mistral-7B-v0.1,blackwell,128,4096,Dense,1,83.2,1.0,109.01474447514191,116.7070731258907,OK,31.3
mistralai/Mistral-7B-v0.1,blackwell,128,4096,Sparse,1,83.2,0.1,33.95433907295709,45.8835516508627,OK,30.6
mistralai/Mistral-7B-v0.1,blackwell,128,8192,Dense,1,151.9,1.0,178.22393519541356,202.57172308218986,OK,41.2
mistralai/Mistral-7B-v0.1,blackwell,64,32768,Dense,1,289.4,1.0,378.2202893090103,378.2202893090103,OK,119.7
mistralai/Mistral-7B-v0.1,blackwell,64,32768,Sparse,1,289.4,0.1,53.755340483163465,59.29041879746642,OK,126.1
mistralai/Mistral-7B-v0.1,blackwell,128,8192,Sparse,1,151.9,0.1,42.60584848744254,51.70740468884633,OK,45.6
mistralai/Mistral-7B-v0.1,blackwell,64,65536,Dense,2,564.2,1.0,375.8380508439658,375.8380508439658,OK,117.5
mistralai/Mistral-7B-v0.1,blackwell,64,65536,Sparse,2,564.2,0.1,50.171268404773706,56.59318602407661,OK,113.5
mistralai/Mistral-7B-v0.1,blackwell,64,131072,Dense,4,1114.0,1.0,373.98733141622915,373.98733141622915,OK,123.7
mistralai/Mistral-7B-v0.1,blackwell,64,131072,Sparse,4,1114.0,0.1,48.07174829338544,54.46922506159147,OK,122.3
mistralai/Mistral-7B-v0.1,blackwell,128,16384,Sparse,1,289.4,0.1,53.24422421549022,66.2962927530153,OK,67.5
mistralai/Mistral-7B-v0.1,blackwell,64,262144,Dense,8,2213.5,1.0,374.11706394040664,374.11706394040664,OK,120.4
mistralai/Mistral-7B-v0.1,blackwell,128,16384,Dense,1,289.4,1.0,364.5546704590681,381.1541301147503,OK,69.1
mistralai/Mistral-7B-v0.1,blackwell,64,262144,Sparse,8,2213.5,0.1,48.20084832372525,54.62185710211631,OK,132.1
meta-llama/Meta-Llama-3-8B,blackwell,1,4096,Dense,1,16.6,1.0,14.076628660941989,14.076628660941989,OK,41.1
meta-llama/Meta-Llama-3-8B,blackwell,1,4096,Sparse,1,16.6,0.1,13.48680466094199,13.48680466094199,OK,42.6
meta-llama/Meta-Llama-3-8B,blackwell,1,8192,Dense,1,17.1,1.0,14.797524660941988,14.797524660941988,OK,46.3
meta-llama/Meta-Llama-3-8B,blackwell,1,8192,Sparse,1,17.1,0.1,13.552340660941988,13.552340660941988,OK,45.5
meta-llama/Meta-Llama-3-8B,blackwell,1,16384,Dense,1,18.2,1.0,16.173780660941986,16.173780660941986,OK,63.1
meta-llama/Meta-Llama-3-8B,blackwell,1,16384,Sparse,1,18.2,0.1,13.683412660941988,13.683412660941988,OK,55.2
mistralai/Mistral-7B-v0.1,blackwell,128,32768,Sparse,2,564.2,0.1,57.1976607683302,62.64538651908655,OK,127.0
mistralai/Mistral-7B-v0.1,blackwell,128,32768,Dense,2,564.2,1.0,354.4830377622806,378.38752338158355,OK,129.3
mistralai/Mistral-7B-v0.1,blackwell,128,65536,Dense,4,1114.0,1.0,348.3744192992655,376.1731722857689,OK,129.3
mistralai/Mistral-7B-v0.1,blackwell,128,65536,Sparse,4,1114.0,0.1,53.20354343065309,62.501260844333856,OK,129.1
mistralai/Mistral-7B-v0.1,blackwell,128,131072,Dense,8,2213.5,1.0,348.44099597702575,376.261518737106,OK,136.3
mistralai/Mistral-7B-v0.1,blackwell,128,131072,Sparse,8,2213.5,0.1,53.576274289114046,62.71580040550999,OK,140.2
meta-llama/Meta-Llama-3-8B,blackwell,1,32768,Dense,1,20.4,1.0,18.991828660941984,18.991828660941984,OK,99.1
meta-llama/Meta-Llama-3-8B,blackwell,1,32768,Sparse,1,20.4,0.1,13.945556660941987,13.945556660941987,OK,98.0
meta-llama/Meta-Llama-3-8B,blackwell,1,65536,Dense,1,24.6,1.0,24.562388660941988,24.562388660941988,OK,97.8
meta-llama/Meta-Llama-3-8B,blackwell,1,65536,Sparse,1,24.6,0.1,14.535380660941987,14.535380660941987,OK,103.7
meta-llama/Meta-Llama-3-8B,blackwell,2,4096,Sparse,1,17.1,0.1,16.84440805822281,16.84440805822281,OK,27.1
meta-llama/Meta-Llama-3-8B,blackwell,2,4096,Dense,1,17.1,1.0,18.073208058222807,18.073208058222807,OK,28.2
meta-llama/Meta-Llama-3-8B,blackwell,1,131072,Dense,1,33.2,1.0,35.76904466094198,35.76904466094198,OK,105.6
meta-llama/Meta-Llama-3-8B,blackwell,1,131072,Sparse,1,33.2,0.1,15.649492660941986,15.649492660941986,OK,105.3
meta-llama/Meta-Llama-3-8B,blackwell,2,8192,Dense,1,18.2,1.0,19.46584805822281,19.46584805822281,OK,39.8
meta-llama/Meta-Llama-3-8B,blackwell,2,8192,Sparse,1,18.2,0.1,16.97548005822281,16.97548005822281,OK,40.5
meta-llama/Meta-Llama-3-8B,blackwell,1,262144,Sparse,1,50.4,0.1,17.877716660941992,17.877716660941992,OK,117.6
meta-llama/Meta-Llama-3-8B,blackwell,1,262144,Dense,1,50.4,1.0,58.11682066094199,58.11682066094199,OK,118.8
meta-llama/Meta-Llama-3-8B,blackwell,2,16384,Dense,1,20.4,1.0,22.267512058222813,22.267512058222813,OK,61.4
meta-llama/Meta-Llama-3-8B,blackwell,2,16384,Sparse,1,20.4,0.1,17.23762405822281,17.23762405822281,OK,60.9
meta-llama/Meta-Llama-3-8B,blackwell,1,524288,Dense,1,84.8,1.0,102.877908660942,102.877908660942,OK,133.6
meta-llama/Meta-Llama-3-8B,blackwell,1,524288,Sparse,1,84.8,0.1,22.334164660941987,22.334164660941987,OK,133.6
meta-llama/Meta-Llama-3-8B,blackwell,2,32768,Dense,1,24.6,1.0,27.854456058222812,27.854456058222812,OK,90.8
meta-llama/Meta-Llama-3-8B,blackwell,1,1048576,Dense,1,153.5,1.0,192.334548660942,192.334548660942,OK,158.6
meta-llama/Meta-Llama-3-8B,blackwell,1,1048576,Sparse,1,153.5,0.1,31.31259666094199,31.31259666094199,OK,152.3
meta-llama/Meta-Llama-3-8B,blackwell,2,32768,Sparse,1,24.6,0.1,17.81106405822281,17.81106405822281,OK,94.9
meta-llama/Meta-Llama-3-8B,blackwell,2,65536,Dense,1,33.2,1.0,39.044728058222816,39.044728058222816,OK,97.4
meta-llama/Meta-Llama-3-8B,blackwell,2,65536,Sparse,1,33.2,0.1,18.94156005822281,18.94156005822281,OK,99.9
meta-llama/Meta-Llama-3-8B,blackwell,4,4096,Dense,1,18.2,1.0,19.46719205822281,19.46719205822281,OK,34.4
meta-llama/Meta-Llama-3-8B,blackwell,4,4096,Sparse,1,18.2,0.1,16.97682405822281,16.97682405822281,OK,34.3
meta-llama/Meta-Llama-3-8B,blackwell,2,131072,Dense,1,50.4,1.0,61.4088880582228,61.4088880582228,OK,107.6
meta-llama/Meta-Llama-3-8B,blackwell,2,131072,Sparse,1,50.4,0.1,21.16978405822281,21.16978405822281,OK,108.8
meta-llama/Meta-Llama-3-8B,blackwell,4,8192,Dense,1,20.4,1.0,22.285240058222808,22.285240058222808,OK,37.0
meta-llama/Meta-Llama-3-8B,blackwell,4,8192,Sparse,1,20.4,0.1,17.23896805822281,17.23896805822281,OK,43.9
meta-llama/Meta-Llama-3-8B,blackwell,2,262144,Dense,1,84.8,1.0,106.15359205822281,106.15359205822281,OK,117.2
meta-llama/Meta-Llama-3-8B,blackwell,2,262144,Sparse,1,84.8,0.1,25.626232058222808,25.626232058222808,OK,117.4
meta-llama/Meta-Llama-3-8B,blackwell,2,524288,Dense,1,153.5,1.0,195.62661605822285,195.62661605822285,OK,124.8
meta-llama/Meta-Llama-3-8B,blackwell,2,524288,Sparse,1,153.5,0.1,34.58828005822281,34.58828005822281,OK,130.2
meta-llama/Meta-Llama-3-8B,blackwell,4,16384,Sparse,1,24.6,0.1,17.81240805822281,17.81240805822281,OK,68.6
meta-llama/Meta-Llama-3-8B,blackwell,4,16384,Dense,1,24.6,1.0,27.855800058222812,27.855800058222812,OK,68.7
meta-llama/Meta-Llama-3-8B,blackwell,4,32768,Dense,1,33.2,1.0,39.062456058222814,39.062456058222814,OK,96.9
meta-llama/Meta-Llama-3-8B,blackwell,4,32768,Sparse,1,33.2,0.1,18.92652005822281,18.92652005822281,OK,97.4
meta-llama/Meta-Llama-3-8B,blackwell,4,65536,Dense,1,50.4,1.0,61.41023205822281,61.41023205822281,OK,99.8
meta-llama/Meta-Llama-3-8B,blackwell,2,1048576,Dense,1,290.9,1.0,374.5890480582227,374.5890480582227,OK,158.0
meta-llama/Meta-Llama-3-8B,blackwell,2,1048576,Sparse,1,290.9,0.1,52.4959920582228,52.4959920582228,OK,160.3
meta-llama/Meta-Llama-3-8B,blackwell,4,65536,Sparse,1,50.4,0.1,21.17112805822281,21.17112805822281,OK,100.7
meta-llama/Meta-Llama-3-8B,blackwell,4,131072,Sparse,1,84.8,0.1,25.627576058222814,25.627576058222814,OK,104.3
meta-llama/Meta-Llama-3-8B,blackwell,4,131072,Dense,1,84.8,1.0,106.1713200582228,106.1713200582228,OK,112.5
meta-llama/Meta-Llama-3-8B,blackwell,8,4096,Dense,1,20.4,1.0,22.27154405822281,22.27154405822281,OK,42.0
meta-llama/Meta-Llama-3-8B,blackwell,8,4096,Sparse,1,20.4,0.1,17.24165605822281,17.24165605822281,OK,41.3
meta-llama/Meta-Llama-3-8B,blackwell,4,262144,Dense,1,153.5,1.0,195.6279600582228,195.6279600582228,OK,112.8
meta-llama/Meta-Llama-3-8B,blackwell,8,8192,Dense,1,24.6,1.0,27.858488058222807,27.858488058222807,OK,49.1
meta-llama/Meta-Llama-3-8B,blackwell,8,8192,Sparse,1,24.6,0.1,17.831480058222812,17.831480058222812,OK,43.1
meta-llama/Meta-Llama-3-8B,blackwell,4,262144,Sparse,1,153.5,0.1,34.58962405822281,34.58962405822281,OK,114.4
meta-llama/Meta-Llama-3-8B,blackwell,4,524288,Dense,1,290.9,1.0,374.60677605822275,374.60677605822275,OK,124.2
meta-llama/Meta-Llama-3-8B,blackwell,4,524288,Sparse,1,290.9,0.1,52.4809520582228,52.4809520582228,OK,131.7
meta-llama/Meta-Llama-3-8B,blackwell,8,16384,Dense,1,33.2,1.0,39.04876005822281,39.04876005822281,OK,65.7
meta-llama/Meta-Llama-3-8B,blackwell,8,16384,Sparse,1,33.2,0.1,18.945592058222807,18.945592058222807,OK,65.7
meta-llama/Meta-Llama-3-8B,blackwell,8,32768,Dense,1,50.4,1.0,61.4129200582228,61.4129200582228,OK,96.0
meta-llama/Meta-Llama-3-8B,blackwell,8,32768,Sparse,1,50.4,0.1,21.157432058222806,21.157432058222806,OK,96.3
meta-llama/Meta-Llama-3-8B,blackwell,8,65536,Dense,1,84.8,1.0,106.15762405822282,106.15762405822282,OK,97.9
meta-llama/Meta-Llama-3-8B,blackwell,8,65536,Sparse,1,84.8,0.1,25.63026405822281,25.63026405822281,OK,96.5
meta-llama/Meta-Llama-3-8B,blackwell,8,131072,Sparse,1,153.5,0.1,34.60869605822281,34.60869605822281,OK,100.1
meta-llama/Meta-Llama-3-8B,blackwell,8,131072,Dense,1,153.5,1.0,195.63064805822282,195.63064805822282,OK,101.9
meta-llama/Meta-Llama-3-8B,blackwell,4,1048576,Sparse,2,565.8,0.1,50.46269589651889,50.46269589651889,OK,177.5
meta-llama/Meta-Llama-3-8B,blackwell,4,1048576,Dense,2,565.8,1.0,372.57213589651883,372.57213589651883,OK,179.7
meta-llama/Meta-Llama-3-8B,blackwell,8,262144,Dense,1,290.9,1.0,374.59308005822277,374.59308005822277,OK,106.7
meta-llama/Meta-Llama-3-8B,blackwell,16,4096,Dense,1,24.6,1.0,27.916207482870487,27.916207482870487,OK,40.0
meta-llama/Meta-Llama-3-8B,blackwell,8,262144,Sparse,1,290.9,0.1,52.500024058222806,52.500024058222806,OK,109.2
meta-llama/Meta-Llama-3-8B,blackwell,16,4096,Sparse,1,24.6,0.1,17.856431482870487,17.856431482870487,OK,39.8
meta-llama/Meta-Llama-3-8B,blackwell,16,8192,Dense,1,33.2,1.0,39.09009548287049,39.09009548287049,OK,50.6
meta-llama/Meta-Llama-3-8B,blackwell,16,8192,Sparse,1,33.2,0.1,18.970543482870486,18.970543482870486,OK,49.7
meta-llama/Meta-Llama-3-8B,blackwell,8,524288,Dense,2,565.8,1.0,372.5748238965189,372.5748238965189,OK,129.2
meta-llama/Meta-Llama-3-8B,blackwell,8,524288,Sparse,2,565.8,0.1,50.45719189651889,50.45719189651889,OK,128.6
meta-llama/Meta-Llama-3-8B,blackwell,16,16384,Dense,1,50.4,1.0,61.47063948287049,61.47063948287049,OK,69.2
meta-llama/Meta-Llama-3-8B,blackwell,16,16384,Sparse,1,50.4,0.1,21.198767482870483,21.198767482870483,OK,69.6
meta-llama/Meta-Llama-3-8B,blackwell,16,32768,Dense,1,84.8,1.0,106.19895948287048,106.19895948287048,OK,98.8
meta-llama/Meta-Llama-3-8B,blackwell,16,32768,Sparse,1,84.8,0.1,25.655215482870485,25.655215482870485,OK,92.6
meta-llama/Meta-Llama-3-8B,blackwell,16,65536,Dense,1,153.5,1.0,195.6883674828705,195.6883674828705,OK,98.5
meta-llama/Meta-Llama-3-8B,blackwell,16,65536,Sparse,1,153.5,0.1,34.63364748287049,34.63364748287049,OK,98.1
meta-llama/Meta-Llama-3-8B,blackwell,8,1048576,Dense,4,1115.6,1.0,371.7989411304203,371.7989411304203,OK,170.6
meta-llama/Meta-Llama-3-8B,blackwell,8,1048576,Sparse,4,1115.6,0.1,49.67721313042023,49.67721313042023,OK,171.4
meta-llama/Meta-Llama-3-8B,blackwell,16,131072,Sparse,1,290.9,0.1,52.52497548287048,52.52497548287048,OK,105.1
meta-llama/Meta-Llama-3-8B,blackwell,16,131072,Dense,1,290.9,1.0,374.6344154828705,374.6344154828705,OK,106.5
meta-llama/Meta-Llama-3-8B,blackwell,32,4096,Dense,1,33.2,1.0,37.24988215315532,42.464947406598064,OK,36.6
meta-llama/Meta-Llama-3-8B,blackwell,32,4096,Sparse,1,33.2,0.1,18.80133015315532,22.296243406598062,OK,35.6
meta-llama/Meta-Llama-3-8B,blackwell,16,262144,Dense,2,565.8,1.0,372.62356171278435,372.62356171278435,OK,113.4
meta-llama/Meta-Llama-3-8B,blackwell,16,262144,Sparse,2,565.8,0.1,50.49773771278442,50.49773771278442,OK,106.5
meta-llama/Meta-Llama-3-8B,blackwell,32,8192,Dense,1,50.4,1.0,57.697114153155326,64.84549140659807,OK,51.0
meta-llama/Meta-Llama-3-8B,blackwell,32,8192,Sparse,1,50.4,0.1,20.88209815315532,24.59000340659806,OK,54.9
meta-llama/Meta-Llama-3-8B,blackwell,16,524288,Sparse,4,1115.6,0.1,49.69816282509267,49.69816282509267,OK,130.9
meta-llama/Meta-Llama-3-8B,blackwell,16,524288,Dense,4,1115.6,1.0,371.8239868250927,371.8239868250927,OK,131.6
meta-llama/Meta-Llama-3-8B,blackwell,32,16384,Dense,1,84.8,1.0,100.68923415315531,109.56891755043613,OK,70.1
meta-llama/Meta-Llama-3-8B,blackwell,32,16384,Sparse,1,84.8,0.1,24.912562153155317,29.04645140659806,OK,70.0
meta-llama/Meta-Llama-3-8B,blackwell,32,32768,Dense,1,153.5,1.0,188.77517303881353,199.04699243609437,OK,97.6
meta-llama/Meta-Llama-3-8B,blackwell,32,32768,Sparse,1,153.5,0.1,33.121114153155325,37.94296340659806,OK,98.2
