time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.7540000000000001,0.8301428571428572,0.8077687074829931,0.8115714285714286,0.019072949629296038,0.33614285714285713,0.36771428571428577,0.3588,0.35842857142857143,0.006659870685758133,4.873142857142858,5.549142857142857,5.320064285714286,5.333714285714286,0.14265259981750728,0.3008571428571429,0.32685714285714285,0.3189642857142857,0.3203571428571429,0.005690105088517027,3.991,4.600142857142857,4.408857142857142,4.414428571428572,0.12860898657781042,0.3231428571428572,0.3658571428571429,0.35536428571428574,0.3565714285714286,0.008988935943022127,26.585,30.852714285714285,29.485950000000003,29.603785714285717,0.8655095635767737,1.1755714285714287,1.2777142857142858,1.2484642857142858,1.2554285714285716,0.020494940888932008,13.703857142857144,15.49042857142857,14.936814285714286,14.97507142857143,0.34623483861302534,0.20800000000000002,0.20985714285714288,0.2085571428571429,0.20800000000000002,0.0008510497719203711,128,8,16384,53248,128256,True,4096,1
0.7224285714285715,0.8338571428571429,0.8120136054421769,0.8208571428571428,0.02741382486104342,0.3231428571428572,0.36771428571428577,0.35982142857142857,0.36214285714285716,0.010287884195717299,4.726428571428571,5.554714285714286,5.343000000000001,5.370857142857144,0.1853787683503752,0.2952857142857143,0.3287142857142857,0.32017142857142855,0.3231428571428572,0.0077333890450726065,4.046714285714286,4.631714285714287,4.442657142857143,4.4655000000000005,0.13844199699011947,0.338,0.36771428571428577,0.3588,0.3602857142857143,0.008086572392628697,27.145857142857146,30.828571428571433,29.799435714285725,29.964071428571433,0.9016938793125943,1.171857142857143,1.2777142857142858,1.2580285714285717,1.2665714285714287,0.02548010828798316,13.133714285714285,15.414285714285716,15.091792857142858,15.168214285714287,0.47504185094900997,0.20800000000000002,0.20985714285714288,0.20892857142857144,0.20892857142857144,0.0009285714285714294,128,8,16384,53248,128256,True,4096,1
0.7205714285714286,0.8227142857142857,0.7973333333333333,0.8041428571428572,0.02750013104777798,0.32128571428571434,0.36400000000000005,0.3546214285714286,0.3565714285714286,0.00910710364137215,4.7208571428571435,5.487857142857143,5.324521428571429,5.356928571428572,0.1720013839230038,0.2952857142857143,0.3231428571428572,0.31655,0.31850000000000006,0.006860754257338761,3.942714285714286,4.559285714285714,4.413592857142858,4.4450714285714295,0.14063547666189477,0.32128571428571434,0.36214285714285716,0.35276428571428575,0.35471428571428576,0.009163734534142992,26.469857142857144,30.533285714285714,29.449178571428575,29.407857142857146,0.8671108935918832,1.1514285714285715,1.264714285714286,1.2415,1.2452142857142858,0.023480191390938515,13.126285714285716,15.258285714285714,14.902178571428573,14.990857142857145,0.4424823111303606,0.20614285714285716,0.20800000000000002,0.2066071428571429,0.20614285714285716,0.0008041664463712652,128,8,16384,53248,128256,True,4064,1
0.7558571428571429,0.8152857142857143,0.7971564625850339,0.8022857142857143,0.016971759815012505,0.338,0.36214285714285716,0.3549,0.3565714285714286,0.0057210852402783405,5.049571428571428,5.495285714285715,5.350985714285716,5.365285714285715,0.11488511475311648,0.3045714285714286,0.3231428571428572,0.31580714285714284,0.3157142857142857,0.004678931283870678,4.187857142857143,4.620571428571429,4.442749999999999,4.464571428571428,0.10077952167874149,0.338,0.36214285714285716,0.35341428571428574,0.35471428571428576,0.005787019253185076,26.822714285714287,30.91957142857143,29.66052142857143,29.679928571428572,0.8026034452686728,1.1588571428571428,1.262857142857143,1.2377857142857143,1.2415000000000003,0.02035669172432457,13.157857142857143,15.379000000000001,14.964300000000001,15.099499999999999,0.44485534200020865,0.2042857142857143,0.20614285714285716,0.20465714285714287,0.2042857142857143,0.0007428571428571434,128,8,16384,53248,128256,True,4032,1
0.7855714285714286,0.8078571428571428,0.7938843537414967,0.7911428571428571,0.005862138080252935,0.34914285714285714,0.35842857142857143,0.35285714285714287,0.35100000000000003,0.0026912556814351844,5.266857142857143,5.476714285714285,5.355164285714287,5.3402142857142865,0.05533997475715407,0.30828571428571433,0.31942857142857145,0.3129285714285715,0.31200000000000006,0.0032961015934412177,4.293714285714286,4.544428571428572,4.427057142857143,4.427428571428571,0.070484871730444,0.33614285714285713,0.3565714285714286,0.34942142857142855,0.3500714285714286,0.0051290439495811245,28.297285714285714,30.490571428571428,29.628485714285716,29.848000000000006,0.5200857531333123,1.1941428571428572,1.2405714285714287,1.2234857142857145,1.2285,0.01101208983113468,14.615714285714287,15.323285714285714,14.968014285714288,14.983428571428572,0.1525358833661302,0.20242857142857143,0.2042857142857143,0.20354285714285716,0.2042857142857143,0.0009098104758908956,128,8,16384,53248,128256,True,4000,1
0.7837142857142857,0.8078571428571428,0.7983061224489796,0.8004285714285715,0.007544527452956064,0.3472857142857143,0.3602857142857143,0.35397142857142855,0.35471428571428576,0.003824091195223747,5.292857142857144,5.569571428571429,5.417192857142856,5.432142857142858,0.09013071318470568,0.30642857142857144,0.3175714285714286,0.3121857142857143,0.31292857142857144,0.003264559225803007,4.407000000000001,4.6298571428571424,4.491964285714286,4.4590000000000005,0.07685268010144793,0.3454285714285714,0.35842857142857143,0.3507214285714286,0.3500714285714286,0.004246120678493084,28.629714285714286,30.13957142857143,29.185557142857142,29.08192857142857,0.4158802219144257,1.209,1.2387142857142859,1.2258071428571429,1.2266428571428574,0.009011928036706444,14.31857142857143,14.974142857142859,14.719435714285714,14.743857142857143,0.17295003687511049,0.20242857142857143,0.2042857142857143,0.20289285714285715,0.20242857142857143,0.0008041664463712653,128,8,16384,53248,128256,True,3968,1
0.7632857142857143,0.8078571428571428,0.7853061224489797,0.7837142857142857,0.009815131385233655,0.338,0.35842857142857143,0.34858571428571433,0.34914285714285714,0.004398724304864322,5.279857142857143,5.640142857142857,5.394628571428571,5.3680714285714295,0.09304007694734213,0.3008571428571429,0.3157142857142857,0.3085642857142857,0.30828571428571433,0.0030103478000973643,4.293714285714286,4.687428571428572,4.466335714285715,4.453428571428571,0.08327473923031854,0.33614285714285713,0.35842857142857143,0.3461714285714286,0.3454285714285714,0.00474935011665936,28.174714285714288,30.433000000000003,28.88042857142857,28.91757142857143,0.5355656765304804,1.1922857142857144,1.2405714285714287,1.2103000000000002,1.2108571428571429,0.012583427715103096,14.11057142857143,15.074428571428573,14.55052857142857,14.493142857142859,0.23567420914716766,0.20057142857142857,0.20057142857142857,0.2005714285714286,0.20057142857142857,2.577303450022685e-17,128,8,16384,53248,128256,True,3936,1
0.7614285714285716,0.7985714285714286,0.7774353741496598,0.7781428571428571,0.008605993367844168,0.33985714285714286,0.35100000000000003,0.34431428571428574,0.34450000000000003,0.0032908655272385966,5.274285714285714,5.564,5.366585714285715,5.360642857142857,0.07915677933244711,0.3008571428571429,0.3138571428571429,0.30633571428571427,0.30642857142857144,0.00290540488590152,4.379142857142858,4.607571428571428,4.4671714285714295,4.462714285714286,0.06152835085701288,0.338,0.35100000000000003,0.34431428571428574,0.3435714285714286,0.00344448686975555,28.535,29.991000000000003,29.010985714285713,28.93057142857143,0.35619791821229907,1.1904285714285714,1.2220000000000002,1.2049142857142858,1.2034285714285715,0.008563019684810325,14.30557142857143,14.866428571428573,14.52035,14.482000000000001,0.15158231060303545,0.1987142857142857,0.20057142857142857,0.1988071428571429,0.1987142857142857,0.00040475490190020573,128,8,16384,53248,128256,True,3904,1
0.7595714285714287,0.7837142857142857,0.7718639455782313,0.7707142857142858,0.006264571149102629,0.33614285714285713,0.3472857142857143,0.34245714285714285,0.34264285714285714,0.0031297127728940792,5.224142857142858,5.476714285714285,5.366678571428572,5.359714285714286,0.072375873686172,0.3008571428571429,0.31014285714285716,0.3045714285714286,0.3045714285714286,0.0033736675374229225,4.347571428571429,4.546285714285714,4.444792857142857,4.460857142857143,0.06414614173900092,0.33057142857142857,0.3454285714285714,0.3393928571428572,0.3407857142857143,0.004730248947152872,27.795857142857145,29.560142857142857,28.871514285714284,28.932428571428574,0.46128400521738006,1.1625714285714286,1.2015714285714287,1.1878285714285715,1.1895000000000002,0.010110774208834902,14.197857142857144,14.730857142857143,14.54087142857143,14.599000000000002,0.15472140136650864,0.195,0.19685714285714287,0.1964857142857143,0.19685714285714287,0.0007428571428571435,128,8,16384,53248,128256,True,3872,1
0.7577142857142858,0.78,0.771952380952381,0.7744285714285715,0.006390641440729641,0.33614285714285713,0.3472857142857143,0.34292142857142854,0.3435714285714286,0.0028332843133014405,5.274285714285714,5.536142857142857,5.4054,5.419142857142858,0.06778545988210578,0.2952857142857143,0.30642857142857144,0.30187857142857144,0.3027142857142857,0.0031338425914131554,3.9278571428571434,4.187857142857143,4.068814285714286,4.082928571428572,0.06661915977389368,0.32685714285714285,0.3454285714285714,0.3404142857142857,0.3435714285714286,0.004917046566667389,26.949,28.94357142857143,28.248071428571432,28.264785714285715,0.505087378781218,1.1532857142857142,1.2052857142857143,1.1877357142857143,1.187642857142857,0.012939835266907158,13.336142857142857,14.17,13.821135714285717,13.800428571428572,0.18986529314441944,0.1987142857142857,0.1987142857142857,0.19871428571428573,0.1987142857142857,2.577303450022685e-17,128,8,16384,53248,128256,True,3840,1
