time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.7020000000000001,0.7521428571428572,0.7280000000000002,0.7280000000000001,0.014178372229104995,0.5738571428571428,0.5942857142857143,0.5850928571428573,0.5850000000000001,0.005616897792939318,10.700857142857144,11.506857142857143,11.093921428571429,11.097357142857144,0.24853905977671567,0.5051428571428572,0.5125714285714287,0.5093214285714286,0.5088571428571429,0.001936689264214178,8.399857142857142,9.087,8.724485714285713,8.721142857142857,0.19094246595800124,0.5645714285714286,0.5887142857142857,0.5791500000000002,0.5794285714285714,0.005641405780802648,62.955285714285715,79.11242857142858,68.8857,65.78742857142858,5.824176683498901,2.3678571428571433,2.3827142857142856,2.373985714285715,2.3743571428571433,0.0034294344152006996,30.416285714285717,32.31985714285714,31.299357142857144,31.356928571428572,0.5865551325062182,0.6388571428571429,0.6462857142857144,0.6433142857142857,0.6444285714285715,0.0018005668041832096,128,8,16384,53248,128256,True,4096,1
0.6834285714285714,0.7558571428571429,0.731625850340136,0.7410000000000001,0.02201490246172741,0.5664285714285714,0.5942857142857143,0.5854642857142857,0.5887142857142857,0.007920120979286283,10.331285714285714,11.625714285714286,11.152050000000001,11.300714285714287,0.36905287291959143,0.5051428571428572,0.5144285714285715,0.5101571428571429,0.5107142857142858,0.002697655822890593,8.295857142857145,9.161285714285714,8.747607142857143,8.747142857142858,0.2310041428862524,0.5664285714285714,0.5905714285714286,0.5786857142857142,0.5794285714285714,0.0062814271093926035,63.024,85.76657142857144,67.88163571428572,65.72428571428571,5.951447685223233,2.356714285714286,2.380857142857143,2.3739857142857144,2.3734285714285717,0.004986696587636157,29.485857142857146,32.323571428571434,31.54775,31.644785714285717,0.7153103106772788,0.6388571428571429,0.6462857142857144,0.6438714285714288,0.6444285714285715,0.0015648563864470394,128,8,16384,53248,128256,True,4096,1
0.6797142857142857,0.7577142857142858,0.7212789115646259,0.7205714285714286,0.021278955060240547,0.5664285714285714,0.5961428571428572,0.5850000000000001,0.5850000000000001,0.00763464177954938,10.624714285714287,11.527285714285714,11.090485714285714,11.185571428571428,0.2835818832185792,0.5014285714285714,0.5088571428571429,0.5054214285714286,0.5051428571428572,0.001971984911148137,8.433285714285715,9.133428571428572,8.754014285714288,8.789857142857144,0.21625318164463742,0.559,0.5942857142857143,0.5793357142857143,0.5803571428571429,0.007508807753402075,62.99242857142858,85.33385714285714,70.6292785714286,66.3492142857143,7.530141120648918,2.341857142857143,2.3641428571428573,2.3556928571428575,2.356714285714286,0.005333428464287663,29.526714285714288,32.61142857142857,31.251721428571425,31.298428571428577,0.7760358205952468,0.6388571428571429,0.6444285714285715,0.6410857142857144,0.6407142857142858,0.0015087499894323939,128,8,16384,53248,128256,True,4064,1
0.663,0.7540000000000001,0.7119047619047619,0.7094285714285715,0.02510879469637349,0.5534285714285714,0.5887142857142857,0.5737642857142857,0.5710714285714286,0.009852926116703842,10.520714285714286,11.726,11.087792857142858,10.96642857142857,0.3525580527533366,0.49400000000000005,0.5032857142857143,0.5002214285714287,0.4995714285714286,0.0025105796549963603,8.373857142857144,9.101857142857142,8.72374285714286,8.688642857142856,0.20005092514922596,0.5515714285714286,0.5812857142857143,0.5676357142857142,0.5692142857142857,0.006880833332303498,63.653571428571425,87.58657142857143,73.17105714285715,69.3652142857143,8.967010493845466,2.3232857142857144,2.343714285714286,2.3344285714285715,2.3335,0.0045868044987991165,29.760714285714283,32.73585714285714,31.04901428571429,31.009642857142854,0.989717777645605,0.6314285714285715,0.6425714285714287,0.6360714285714286,0.6351428571428572,0.0030232095392756625,128,8,16384,53248,128256,True,4032,1
0.6871428571428572,0.7391428571428572,0.7096054421768709,0.7057142857142857,0.01652061790199631,0.5608571428571428,0.5831428571428572,0.57265,0.5710714285714286,0.006599393138457388,10.478000000000002,11.625714285714286,11.070985714285714,11.098285714285714,0.29409726247606977,0.49400000000000005,0.4995714285714286,0.4969714285714286,0.4977142857142858,0.001597574692450775,8.362714285714286,8.981142857142858,8.682514285714287,8.6385,0.1771276226167945,0.5534285714285714,0.5757142857142857,0.5682857142857143,0.5682857142857143,0.00531804782350265,63.466,88.55042857142858,74.28599285714287,71.86214285714286,8.10028636158901,2.3065714285714285,2.325142857142857,2.3180857142857145,2.3177142857142856,0.004495666847995239,30.03742857142857,32.39971428571429,31.15515,31.16007142857143,0.7015744661699376,0.6277142857142858,0.6351428571428572,0.6306857142857144,0.6295714285714287,0.002378303288189346,128,8,16384,53248,128256,True,4000,1
0.6741428571428572,0.7354285714285715,0.7096938775510205,0.7112857142857143,0.016780830710309256,0.5608571428571428,0.5850000000000001,0.5755285714285715,0.5757142857142857,0.005781056326044404,10.513285714285715,11.378714285714286,10.731035714285715,10.649785714285716,0.21331359436476677,0.49214285714285716,0.4995714285714286,0.4950214285714286,0.4958571428571429,0.0021558061137310117,8.143571428571429,8.552142857142858,8.4292,8.465785714285715,0.11454160994225342,0.5497142857142857,0.5738571428571428,0.56745,0.5692142857142857,0.006002767219017772,62.07685714285715,84.94757142857144,68.90919285714288,64.50414285714287,7.6049541829685605,2.289857142857143,2.3084285714285717,2.300721428571429,2.300071428571429,0.0044831828616986496,27.927714285714288,29.98357142857143,29.073664285714287,29.213785714285713,0.6141949289641728,0.6332857142857143,0.6388571428571429,0.6359785714285715,0.6351428571428572,0.0017096813165270416,128,8,16384,53248,128256,True,3968,1
0.6592857142857143,0.7205714285714286,0.6943945578231293,0.6964285714285714,0.016540488637203078,0.5441428571428572,0.5682857142857143,0.5599285714285714,0.5608571428571428,0.006473415021518117,9.906,11.025857142857143,10.53297142857143,10.592214285714286,0.2679409872585029,0.4865714285714286,0.49400000000000005,0.4902857142857142,0.4902857142857143,0.0020343980707334757,7.848285714285715,8.528,8.244228571428573,8.265214285714286,0.18935809613382945,0.5385714285714286,0.5627142857142857,0.5540785714285714,0.5552857142857143,0.005610754069150586,60.36828571428572,81.29457142857143,65.3677142857143,62.21707142857143,6.85587911494766,2.273142857142857,2.2842857142857143,2.278621428571429,2.278714285714286,0.0032420310464464216,27.127285714285716,29.415285714285716,28.560814285714283,28.691000000000003,0.6183214557599153,0.6277142857142858,0.6351428571428572,0.62985,0.6295714285714287,0.0022188777269932986,128,8,16384,53248,128256,True,3936,1
0.6407142857142858,0.7298571428571429,0.7012925170068027,0.7020000000000001,0.02461428299755893,0.5385714285714286,0.5738571428571428,0.5652214285714288,0.5664285714285714,0.008079638681555625,9.421285714285716,11.066714285714287,10.444199999999999,10.416714285714287,0.41569627943330684,0.48471428571428576,0.49400000000000005,0.4897285714285715,0.4902857142857143,0.0022820953493825537,7.538142857142858,8.671000000000001,8.1159,8.074857142857143,0.25273585509179275,0.5385714285714286,0.5701428571428572,0.5553785714285714,0.5562142857142857,0.005586111604429588,54.496,86.39614285714286,57.62268571428571,55.901857142857146,6.674574332617223,2.252714285714286,2.267571428571429,2.2608857142857146,2.261071428571429,0.0038689238075427755,27.636142857142858,30.375428571428575,29.096321428571432,28.90271428571429,0.6616267566015003,0.6240000000000001,0.6295714285714287,0.6263214285714287,0.6258571428571429,0.0015398615098078656,128,8,16384,53248,128256,True,3904,1
0.6945714285714286,0.7335714285714287,0.7120816326530613,0.7112857142857143,0.011767555289436078,0.5645714285714286,0.5775714285714286,0.5698642857142856,0.5701428571428572,0.0039077304337501555,10.500285714285715,11.187428571428573,10.826678571428573,10.875428571428571,0.22927695966820114,0.4865714285714286,0.4902857142857143,0.48787142857142857,0.4884285714285715,0.0011891516440946728,7.842714285714286,8.58,8.294185714285714,8.32,0.1729775796489953,0.5497142857142857,0.5608571428571428,0.5565857142857142,0.5562142857142857,0.003000306106832084,55.266714285714286,56.993857142857145,56.49967142857144,56.600142857142856,0.44604144838060666,2.237857142857143,2.2452857142857146,2.2424071428571426,2.2434285714285713,0.0021558061137310295,28.731857142857145,30.122857142857143,29.406092857142855,29.532285714285717,0.4824696570241274,0.6147142857142858,0.6240000000000001,0.6192642857142858,0.6193571428571429,0.002383735278413069,128,8,16384,53248,128256,True,3872,1
0.6741428571428572,0.7372857142857143,0.6982857142857142,0.6964285714285714,0.01786832303071639,0.546,0.5682857142857143,0.5551000000000001,0.5543571428571429,0.00684628604814766,10.192000000000002,11.438142857142857,10.580235714285715,10.559714285714286,0.3117470137166103,0.4754285714285715,0.48100000000000004,0.47793571428571435,0.4772857142857143,0.0017885548835382648,8.032142857142858,8.659857142857144,8.299850000000001,8.269857142857143,0.17134523257006537,0.5385714285714286,0.559,0.5503642857142858,0.5506428571428571,0.004164101931744614,52.94528571428572,55.64185714285715,54.52265000000002,54.53407142857143,0.5915148030217661,2.221142857142857,2.232285714285714,2.226528571428572,2.226714285714286,0.0034694291714214807,28.494142857142858,31.168428571428574,29.330785714285714,29.163642857142857,0.6906630391685006,0.6072857142857143,0.6147142857142858,0.6113714285714286,0.6110000000000001,0.0018196209517817913,128,8,16384,53248,128256,True,3840,1
